,PheCode:585.3,RXNORM:1002293,LOINC:772-4,C0020542,C0020676,C0085619,C0065374,CCS:29,CCS:47,C0001948,C0878544,C0012373,PheCode:585.1,PheCode:782.3,C0080203,PheCode:416,RXNORM:36676,RXNORM:687306,RXNORM:75635,PheCode:911,C0035094,PheCode:250.2,CCS:193,PheCode:338.2,RXNORM:797541,PheCode:411.4,CCS:48,LOINC:11555-0,C0002962,C0017725,C0033095,LOINC:11556-8,RXNORM:5224,CCS:202,RXNORM:6902,PheCode:427.3,PheCode:288.2,RXNORM:17767,RXNORM:8591,CCS:203,LOINC:11558-4,RXNORM:1901,RXNORM:3443,C0066563,PheCode:278.1,PheCode:681.5,PheCode:318,CCS:212,CCS:45,C0009450,C0086565,RXNORM:3521,PheCode:411.2,LOINC:32018-4,PheCode:797.1,LOINC:54067-4,C0013658,CCS:183,CCS:236,C0022252,PheCode:401.1,PheCode:327.3,PheCode:509.1,LOINC:35492-8,PheCode:401.2,PheCode:411.3,LOINC:10466-1,C0009676,PheCode:290.1,CCS:216,C0042491,PheCode:523.1,CCS:201,RXNORM:4917,CCS:44,PheCode:274.1,PheCode:427.1,C0006826,C0013956,PheCode:800.1,LOINC:24124-0,RXNORM:136411,C0000731,CCS:61,LOINC:20453-7,C0015672,LOINC:5902-2,C0037473,PheCode:433.3,PheCode:571.5,PheCode:512.7,C0006376,C0008679,PheCode:854,RXNORM:18631,C0023901,PheCode:747.1,PheCode:578.9,C0034072,PheCode:263,C0028125,C0441722,LOINC:703-9,PheCode:276.4,PheCode:427.8,LOINC:8310-5,CCS:49,PheCode:592.1,PheCode:440.2,CCS:41,RXNORM:9997,RXNORM:8948,PheCode:433.2,C0004339,PheCode:285.2,PheCode:788,C0425687,C0013798,PheCode:276.1,PheCode:426.8,PheCode:250.7,RXNORM:1992,C0018799,PheCode:427.6,RXNORM:6574,PheCode:458.9,PheCode:426.7,PheCode:697,PheCode:495.1,C0237834,RXNORM:19484,PheCode:599.2,PheCode:480.1,PheCode:401.3,C0043144,PheCode:411.8,PheCode:327.7,C0717550,PheCode:994.2,RXNORM:4603,RXNORM:660890,PheCode:592.2,PheCode:427.5,PheCode:426.9,RXNORM:6585,PheCode:452.2,C0071097,PheCode:415.2,RXNORM:691366,C0008031,PheCode:427.7,PheCode:428.1,C0427008,C0012798,C0032120,RXNORM:1998,PheCode:496.2,PheCode:394.2,LOINC:25160-3,PheCode:429.2,CCS:210,PheCode:871.3,PheCode:270.3,CCS:225,RXNORM:3992,PheCode:292.4,C0015772,RXNORM:52175,RXNORM:703,PheCode:513.3,PheCode:508,PheCode:857,PheCode:280.1,RXNORM:612,CCS:208,PheCode:395.1,LOINC:741-9,CCS:217,CCS:58,PheCode:509.8,PheCode:443.9,RXNORM:6835,PheCode:274.2,PheCode:960.1,RXNORM:221147,PheCode:272.1,RXNORM:10156,RXNORM:215247,PheCode:512.9,PheCode:427.4,PheCode:459.9,CCS:204,PheCode:519.2,PheCode:453,PheCode:420.3,PheCode:426.2,RXNORM:473387,RXNORM:11170,PheCode:505,PheCode:280.2,PheCode:286.7,RXNORM:7213,PheCode:249,PheCode:411.1,C0028066,CCS:42,C0006100,PheCode:459.7,RXNORM:237125,PheCode:276.6,PheCode:244.2,C0033554,PheCode:426.3,PheCode:440.1,RXNORM:11516,PheCode:498,PheCode:286.5,CCS:62,RXNORM:2683,RXNORM:7393,PheCode:262,C0010200,PheCode:585.2,C0017887,RXNORM:214342,PheCode:427.2,PheCode:425.8,PheCode:429.1,PheCode:851,PheCode:428.3,PheCode:580.3,CCS:43,LOINC:64084-7,PheCode:481,C0085639,PheCode:250.3,PheCode:286.9,C0025859,RXNORM:214354,LOINC:3050-2,PheCode:500.2,PheCode:368.9,PheCode:415.1,C0037315,PheCode:850,RXNORM:90176,RXNORM:296,C0016860,PheCode:250.4,RXNORM:5032,PheCode:348.8,RXNORM:5499,C0014963,RXNORM:6918,PheCode:509.3,RXNORM:8698,PheCode:277.7,PheCode:428.2,RXNORM:1545653,PheCode:556.1,PheCode:507,CCS:91,C0004153,PheCode:357,RXNORM:24909,RXNORM:466537,RXNORM:6711,PheCode:514.2,CCS:92,PheCode:291.1,PheCode:250.6,PheCode:961.1,RXNORM:25037,CCS:57,PheCode:458.1,RXNORM:1223,RXNORM:18993,PheCode:425.1,PheCode:457.3,PheCode:444.2,PheCode:420.2,CCS:50,RXNORM:40790,PheCode:964.1,RXNORM:83367,PheCode:395.4,RXNORM:42463,PheCode:395.3,RXNORM:1100699,RXNORM:134615,RXNORM:139462,PheCode:450,RXNORM:24942,RXNORM:197,PheCode:277.4,RXNORM:9793,RXNORM:6984,PheCode:458.2,RXNORM:237159,PheCode:502,PheCode:428.4,PheCode:791,RXNORM:1608321,RXNORM:3407,PheCode:395.2,PheCode:285.1,PheCode:737.1,LOINC:71774-4,RXNORM:42316,RXNORM:10594,PheCode:456,PheCode:962.3,PheCode:394.7,PheCode:429.3,C0302583,C0004238,C0027497,C1321605,RXNORM:6932,C0012315,C0015967,RXNORM:233698,C0079595,RXNORM:5470,C0013404,RXNORM:42372,C0039070,C0013030,C0010294,C0032227,RXNORM:32968,C0025854,C0027051,C0085649,PheCode:588.2,C0042514,C0038454,PheCode:537.1,RXNORM:6582,C0440280,PheCode:440.9,C0560184,C0022662,C0042402,C0007222,C0278060,RXNORM:38413,RXNORM:389132,C0033684,C0043096,PheCode:411.9,C0302148,RXNORM:41126,C0268000,C0015260,C0004268,C0036974,RXNORM:194881,RXNORM:1116632,RXNORM:301542,PheCode:429.9,RXNORM:6058,C0010068,C0031507,C0013405,RXNORM:6916,C0242073,C0436345,C0014442,C0054836,RXNORM:21107,C0011849,RXNORM:167,C0010055,C0037982,LOINC:55465-9,LOINC:20479-2,RXNORM:466482,RXNORM:10829,C0581394,RXNORM:261435,C0039985,LOINC:33647-9,C0023660,PheCode:717,C0051696,RXNORM:613391,PheCode:504.1,RXNORM:1151,RXNORM:32521,C0018941,RXNORM:1114195,RXNORM:35829,RXNORM:24947,PheCode:585.4,PheCode:359.1,RXNORM:8640,PheCode:443.8,PheCode:444.5,PheCode:394.1,PheCode:394.4,PheCode:395.6,RXNORM:108118,PheCode:425.2,PheCode:530.5,C0020223,PheCode:286.2,RXNORM:72965,RXNORM:1656339,RXNORM:8814,RXNORM:2890,PheCode:259.2,C0014025,PheCode:512.3,RXNORM:5691,RXNORM:41127,PheCode:443.7,RXNORM:49247,C0018802,C0043229,C0018823,C0030252,RXNORM:69749,C0019932,C1532338,C0012802,RXNORM:1311070,RXNORM:519,C0038435,C0040160,C1337333,RXNORM:60207,C0520863,PheCode:593.1,C0028754,C0072973,PheCode:281.9,RXNORM:491498,C0007196,RXNORM:99,C0003779,C0022116,C0003962,C0023899,RXNORM:4278,C0231807,C0022658,C0030069,RXNORM:35208,RXNORM:3541,C0013604,C1135191,RXNORM:324042,C0014563,LOINC:3184-9,C0032285,RXNORM:341248,RXNORM:20352,RXNORM:83818,RXNORM:56512,RXNORM:42955,PheCode:509.2,C0023211,PheCode:420.1,RXNORM:4109,C0030956,C0018995,PheCode:972.1,PheCode:573.1,RXNORM:8013,C0216784,RXNORM:640062,PheCode:447.1,RXNORM:75207,PheCode:503,RXNORM:219314,RXNORM:2287,RXNORM:298869,C0012177,C0028734,C0225326,RXNORM:28004,C0600688,C0374711,RXNORM:4815,C0085298,C0039231,C0002059,C0034642,RXNORM:10691,C0003811,RXNORM:20481,RXNORM:73044,RXNORM:1895,C0007193,C0012963,PheCode:414.2,C0020649,C0428977,C0034063,PheCode:942,LOINC:36916-5,RXNORM:3616,PheCode:513.8,C0034089,RXNORM:1808,RXNORM:52769,RXNORM:596205,RXNORM:11289,RXNORM:8825,C0005437,PheCode:723.1,C0002006,C0003123,C0017040,RXNORM:746741,C0015684,C0428897,C0018795,C0020550,C0043094,C0003280,C0518214,RXNORM:689,C1272641,C0001962,C0041368,C0795691,C0149721,C0042523,RXNORM:298665,RXNORM:6926,C0235439,C0237314,RXNORM:29046,RXNORM:9947,C0002007,RXNORM:9071,PheCode:958.1,C0013516,RXNORM:285129,RXNORM:50166,RXNORM:475968,RXNORM:593411,C0560837,RXNORM:214199,C0002871,C0011071,C0041199,RXNORM:2396,C0028128,C0871269,C0126174,PheCode:457.2,RXNORM:1546356,RXNORM:60548,RXNORM:236782,RXNORM:662281,C0001924,C0054015,RXNORM:319864,RXNORM:1520,C1293134,C0521942,C0010762,C0003507,C0023890,C0879626,C0428876,C0264714,C0021368,C0235527,C0700431,C0085532,C0002726,C0018801,C1707968,RXNORM:1191,RXNORM:73494,RXNORM:4141,PheCode:289.8,RXNORM:1364430,RXNORM:69120,C0349782,C0040130,C0040128,C0234215,RXNORM:2400,RXNORM:4177,C0003015,C0155668,C0009325,C1306645,C0961485,C1154182,C0002716,RXNORM:52358,RXNORM:17300,C0027059,C0581603,C0003195,C1882083,C0151744,C0085605,C0020538,RXNORM:6750,RXNORM:1008821,RXNORM:1091,RXNORM:34347,C1273518,C2826244,C0749225,C0859927,C0001645,RXNORM:275891,RXNORM:3289,C0036751,C0021308,C0199665,C0007194,C0002598,C0239949,C0341697,C0013832,C0018824,LOINC:13327-2,PheCode:278.4,C0001655,C0623362,C0006685,RXNORM:60819,RXNORM:27729,C0022245,C0718257,C0034991,C0746731,C0001443,C0053799,C0723783,C0136123,C2364319,RXNORM:31555,C1144709,C0029401,C0040732,C0005525,C0128513,C0028351,C0027481,RXNORM:10767,RXNORM:343048,C0040156,C0023175,C0003009,C0085612,RXNORM:9068,RXNORM:73689,C0304520,C2041121,RXNORM:6963,C0015688,C0304490,C0042397,RXNORM:861634,C0238644,C0023212,RXNORM:358274,C0231912,C1522704,C1504335,C0354100,C1948041,C0003018,C1135196,C0875983,C0012253,C3160715,C0412692,RXNORM:4550,RXNORM:1091836,C1257987,C0542203,C0699224,C2007409,C0376307,RXNORM:72435,C1456863,RXNORM:1424888,RXNORM:1551291,C0685095,C0870261,RXNORM:356887,C0005122,C2700378,C0016693,C0766326,C1882086,LOINC:22415-4,C0720925,C2729346,C0700607,C1167956,RXNORM:1303098,C2936372,C3258293
0,-0.163827387,-0.193751758,-0.226709744,-0.261015666,-0.22509222,-0.190439951,-0.190471087,-0.202080662,-0.179238845,-0.219461516,-0.185973465,-0.216669689,-0.396453436,-0.221281348,-0.196556262,-0.227708618,-0.356676205,-0.173946345,-0.165326775,-0.16663071,-0.146836963,-0.161814598,-0.309761421,-0.187146892,-0.149419702,-0.201074981,-0.171282153,-0.379495549,-0.212023009,-0.236024665,-0.264722676,-0.370679604,-0.421373023,-0.275670056,-0.290941761,-0.21966361,-0.344877017,-0.229465151,-0.326624097,-0.157931828,-0.380431683,-0.279997118,-0.308172282,-0.239806498,-0.163246798,-0.224256682,-0.205919,-0.272663799,-0.139686688,-0.322169967,-0.236449836,-0.177091097,-0.251376889,-0.151461272,-0.23324547,-0.36164018,-0.207316324,-0.408813124,-0.149665999,-0.210656885,-0.164797146,-0.163644976,-0.342141699,-0.37783772,-0.232250396,-0.167323872,-0.311537369,-0.2074135,-0.185716006,-0.333532647,-0.359932355,-0.132651869,-0.145522225,-0.190914608,-0.213045332,-0.170291369,-0.184464287,-0.244045589,-0.232001531,-0.206731055,-0.193182235,-0.208595879,-0.35655185,-0.211736334,-0.194029517,-0.300923676,-0.273005283,-0.203140791,-0.177414237,-0.200205166,-0.250745634,-0.218087561,-0.234082341,-0.227499103,-0.220462557,-0.2269995,-0.179843806,-0.287170723,-0.230020082,-0.2301678,-0.184354996,-0.301946727,-0.318640138,-0.369360209,-0.149034319,-0.317076915,-0.212114904,-0.180009293,-0.180154345,-0.299389217,-0.24627149,-0.269440101,-0.184023367,-0.214412117,-0.182428338,-0.177819893,-0.27690691,-0.247044358,-0.370601615,-0.206553187,-0.156306392,-0.172277945,-0.213619728,-0.17548963,-0.189149216,-0.372270187,-0.206359393,-0.212186245,-0.151114172,-0.278043024,-0.188130307,-0.230784903,-0.344753401,-0.1646796,-0.242843697,-0.169954436,-0.145209249,-0.152647604,-0.391144156,-0.289008136,-0.23894618,-0.135874483,-0.148547513,-0.147065491,-0.319694899,-0.214499974,-0.12404056,-0.243146532,-0.222883309,-0.201935848,-0.310143002,-0.215439818,-0.219409803,-0.204431488,-0.120348706,-0.266498052,-0.212018654,-0.184433195,-0.159435815,-0.133142641,-0.306357445,-0.172954467,-0.223244922,-0.244429744,-0.171255278,-0.306621416,-0.188017369,-0.202183489,-0.340230475,-0.207970512,-0.348220861,-0.193365148,-0.208063805,-0.273293449,-0.296966492,-0.205454309,-0.289425228,-0.278095255,-0.181643363,-0.291076232,-0.185800596,-0.179897367,-0.154135111,-0.238671176,-0.240492709,-0.159321136,-0.296671134,-0.19074468,-0.242118657,-0.293044828,-0.203046332,-0.235400955,-0.298957853,-0.136015549,-0.292988446,-0.17601298,-0.136660311,-0.213880746,-0.284366226,-0.251140481,-0.148171042,-0.321128956,-0.181092809,-0.166474236,-0.194371673,-0.253539632,-0.181557524,-0.162829568,-0.234291657,-0.265251884,-0.140083931,-0.316953556,-0.203491923,-0.162101339,-0.113003626,-0.153750952,-0.105218597,-0.169754777,-0.221699378,-0.189096355,-0.16741961,-0.244502359,-0.189093383,-0.185246294,-0.283157346,-0.178589916,-0.211109276,-0.176111497,-0.235483922,-0.211170602,-0.17404827,-0.202053886,-0.15380679,-0.210527266,-0.204231459,-0.154789066,-0.241315741,-0.24161248,-0.167687949,-0.096532767,-0.170743212,-0.164958882,-0.175105965,-0.247322733,-0.309947479,-0.185216795,-0.397654285,-0.216583928,-0.157207726,-0.240915988,-0.285570337,-0.223442512,-0.174791156,-0.317773833,-0.311616882,-0.201766425,-0.13915748,-0.179350618,-0.130147422,-0.186164843,-0.381123014,-0.129127324,-0.265307943,-0.219880478,-0.124966063,-0.176139085,-0.1965307,-0.198559207,-0.24523137,-0.230478999,-0.157074053,-0.210408874,-0.165633574,-0.132562002,-0.218212541,-0.200599977,-0.23002525,-0.178317069,-0.152862143,-0.166259323,-0.297288969,-0.199975737,-0.29443842,-0.286945902,-0.215266099,-0.195841754,-0.229166329,-0.204127384,-0.170714326,-0.210577382,-0.265342267,-0.172634194,-0.224560546,-0.371917263,-0.211476175,-0.28542047,-0.223826863,-0.261948965,-0.305481561,-0.223181166,-0.223263644,-0.244525788,-0.177980554,-0.273282374,-0.227801902,-0.290635938,-0.170610541,-0.13789614,-0.232462258,-0.152930609,-0.156969856,-0.22270702,-0.219774885,-0.137904076,-0.285998083,-0.20382652,-0.305070044,-0.219453939,-0.263195014,-0.06235226,-0.318754082,-0.223209648,-0.341929449,-0.307369614,-0.238420564,-0.266635368,-0.170984535,-0.345672105,-0.276179925,-0.434310988,-0.237298126,-0.197479985,-0.214951483,-0.312446326,-0.116434129,-0.306787674,-0.210243937,-0.191364475,-0.303951856,-0.145553996,-0.221120689,-0.256618357,-0.408017309,-0.170610676,-0.178792179,-0.191284813,-0.191028232,-0.242275786,-0.322848044,-0.22705378,-0.263726825,-0.310922699,-0.19529436,-0.16828447,-0.181463736,-0.255002625,-0.376997834,-0.180864426,-0.186242526,-0.233133187,-0.259432554,-0.248390647,-0.194432526,-0.167767557,-0.180893788,-0.254462212,-0.214366609,-0.250011767,-0.277009524,-0.197930074,-0.194049298,-0.183604596,-0.244373859,-0.202233399,-0.182397169,-0.150274116,-0.113938387,-0.194793227,-0.183751652,-0.257777117,-0.114743337,-0.36405443,-0.099258055,-0.281088119,-0.165458474,-0.233446826,-0.197057561,-0.207996926,-0.254143773,-0.245599194,-0.27989942,-0.189840647,-0.205682411,-0.294913183,-0.178725729,-0.253009125,-0.303777235,-0.165157318,-0.193079641,-0.212368841,-0.173644875,-0.174045307,-0.230005821,-0.160413212,-0.160079136,-0.30707169,-0.12043903,-0.117141112,-0.156427491,-0.17438828,-0.342462513,-0.195625696,-0.123339323,-0.270166489,-0.194515259,-0.198478323,-0.176741441,-0.154285235,-0.225399945,-0.325622793,-0.178664739,-0.212714093,-0.204713375,-0.164139779,-0.164443944,-0.107810622,-0.224296832,-0.294134406,-0.252731978,-0.201507959,-0.155363135,-0.222146668,-0.26896449,-0.178237016,-0.203073409,-0.102322551,-0.215601684,-0.199852962,-0.226237253,-0.233467352,-0.120171687,-0.250776849,-0.30063525,-0.256441137,-0.296136269,-0.214782981,-0.241530385,-0.218931275,-0.172106406,-0.195551448,-0.231189026,-0.220902839,-0.133906839,-0.229607312,-0.163315863,-0.351216911,-0.184108723,-0.265792289,-0.185170006,-0.353900479,-0.185822493,-0.310089519,-0.207916658,-0.213498411,-0.274362259,-0.224729726,-0.187414402,-0.21045199,-0.213204092,-0.215897572,-0.191400488,-0.163591414,-0.155639962,-0.211510286,-0.32054253,-0.197145581,-0.170221052,-0.192343306,-0.232628277,-0.189824907,-0.172201949,-0.235717115,-0.336318331,-0.260482634,-0.191077203,-0.397804664,-0.370164803,-0.198581901,-0.369022686,-0.215879362,-0.248292805,-0.235957064,-0.143046923,-0.172691653,-0.179131051,-0.267504918,-0.14262538,-0.224902003,-0.228853189,-0.425206443,-0.311184073,-0.110429875,-0.177532631,-0.271892696,-0.177799095,-0.247084813,-0.13743826,-0.241169433,-0.208419956,-0.216765131,-0.274859662,-0.183828375,-0.150793188,-0.290840328,-0.233135618,-0.171380857,-0.149462629,-0.252217519,-0.175741517,-0.124824846,-0.183809784,-0.158887883,-0.247643409,-0.132238017,-0.199350329,-0.220472072,-0.098915776,-0.209038238,-0.232565097,-0.146331432,-0.168784872,-0.201630977,-0.23281323,-0.220878637,-0.210322759,-0.203865903,-0.092246431,-0.155069946,-0.298082022,-0.265199177,-0.151674434,-0.180718789,-0.143991907,-0.164915159,-0.440817759,-0.307282162,-0.299438431,-0.181021998,-0.294330958,-0.229412284,-0.248959057,-0.234029466,-0.204741251,-0.145651484,-0.193815523,-0.140893813,-0.217948421,-0.258697399,-0.295009957,-0.183744875,-0.249465923,-0.181309847,-0.345669748,-0.174110165,-0.102466609,-0.259670415,-0.215790423,-0.256583859,-0.165915812,-0.227400786,-0.272919914,-0.240824228,-0.175246741,-0.168409683,-0.227207685,-0.277855711,-0.208394521,-0.249759512,-0.134326564,-0.135898732,-0.162615151,-0.185870922,-0.231378667,-0.194441601,-0.157644033,-0.195962089,-0.285452846,-0.163635551,-0.308036537,-0.158812077,-0.194450631,-0.241454971,-0.273651639,-0.147605952,-0.211545174,-0.237096881,-0.177871702,-0.201626425,-0.223733945,-0.225785502,-0.193318611,-0.145659883,-0.200037304,-0.264902793,-0.203677882,-0.157794216,-0.184073183,-0.136091531,-0.176628444,-0.257562025,-0.163571766,-0.221824172,-0.385834298,-0.269554478,-0.197919736,-0.16495322,-0.181562564,-0.257159486,-0.118892661,-0.16638292,-0.240472001,-0.195155745,-0.304533829,-0.425642046,-0.19522085,-0.135185534,-0.209964405,-0.15225809,-0.248943917,-0.225612701,-0.132524952,-0.151175858,-0.190471604,-0.174564247,-0.249357574,-0.225101201,-0.196657325,-0.16631541,-0.173831542,-0.136279649,-0.348762749,-0.228239909,-0.15516976,-0.220095466,-0.196061478,-0.09650143,-0.234961407,-0.388472835,-0.241867078,-0.177637153,-0.141968592,-0.12759252,-0.213621967,-0.090935785,-0.182339168,-0.168140671,-0.218094213,-0.17151515,-0.277346643,-0.29775934,-0.143661874,-0.09057503,-0.376189658,-0.143081628,-0.337082175,-0.222425673,-0.164859619,-0.167892401,-0.202889376,-0.144450267,-0.134403459,-0.249224985,-0.188787348,-0.244582512,-0.158271408,-0.095856361,-0.343738968,-0.207235597,-0.207245462,-0.172746941,-0.102495191,-0.125974072,-0.150423865,-0.279178911,-0.165237695,-0.177198975,-0.417023853,-0.142027932,-0.114684222,-0.220172572,-0.193593879,-0.155245222,-0.270997705,-0.242013024,-0.185041339,-0.147581023,-0.171844419,-0.117759383,-0.160915603,-0.193497544,-0.189845724,-0.142307273,-0.173472121,-0.138635069,-0.17122523
